"",rat,gtyp,age,sex,vessel_idx,power_empa,power_vehicle,power_ratio,power_change,power_vehicle_std,power_empa_std,power_change_std,log_power_vehicle,log_power_empa,log_power_vehicle_std,log_power_change
397,20241011a,fa/+,Adult,F,27,7.2915900059546095,9.305617505618873,0.7835686349188367,-2.0140274996642633,-0.46620125016933844,-0.10655419645725436,0.5445109265697717,2.2306182506670336,1.9867216300512194,-0.3119908449273991,-0.24389662061581419
398,20241011a,fa/+,Adult,F,28,12.191069499964632,30.50525746952874,0.3996383086470296,-18.31418796956411,0.7882256192212784,0.49423154441875794,-0.7216661588816843,3.4178990448084443,2.500703675490771,1.1112665679093254,-0.9171953693176733
400,20241011b,fa/+,Adult,F,1,13.258733387429814,28.139091359397572,0.47118555528630507,-14.880357971967758,0.6482146402120581,0.6251510105419528,-0.45493032727308647,3.3371597611648234,2.5846564588852967,1.0144800414869806,-0.7525033022795267
401,20241011b,fa/+,Adult,F,2,7.890231115821232,24.57012789511267,0.321131055951512,-16.67989677929144,0.43703163554339275,-0.033147410460953756,-0.5947163622892122,3.201531391855831,2.0656254266748104,0.8518950127705225,-1.1359059651810206
402,20241011b,fa/+,Adult,F,3,4.975470859943454,9.059094908609554,0.5492238363917439,-4.0836240486661,-0.4807885059023085,-0.390562193387261,0.383747127261504,2.2037692153526094,1.6045200113467448,-0.34417622914933726,-0.5992492040058646
403,20241011b,fa/+,Adult,F,4,4.662284291448374,7.561141967773437,0.6166111298160558,-2.898857676325062,-0.5694255026280283,-0.428965869699361,0.4757783704533624,2.0230222327222296,1.5395055193309826,-0.5608473689049418,-0.483516713391247
404,20241011b,fa/+,Adult,F,5,8.048292065051811,18.98752527843321,0.42387261883955896,-10.9392332133814,0.10669740649917851,-0.013765603760230559,-0.14878844177187522,2.9437821992407263,2.0854599030880445,0.5429171779968929,-0.8583222961526817
405,20241011b,fa/+,Adult,F,6,10.800266455833876,17.661370955450685,0.6115191444127772,-6.861104499616809,0.028226091960825875,0.3236879921287113,0.16799574807862327,2.8713798227091902,2.3795708056622993,0.4561245510008304,-0.49180901704689095
406,20241011b,fa/+,Adult,F,7,10.962937068810858,16.1661795908316,0.6781402499715096,-5.2032425220207426,-0.06024749654596137,0.3436350466792229,0.29677649540621526,2.7829213804192894,2.3945202263503647,0.350084653498626,-0.3884011540689247
407,20241011b,fa/+,Adult,F,8,6.566676708442207,16.59366268091808,0.39573401211738335,-10.026985972475872,-0.034952431378462705,-0.195444776170735,-0.07792616070207481,2.809020856261472,1.8820078762790609,0.38137150042383183,-0.927012979982411
408,20241011b,fa/+,Adult,F,9,9.668785043873024,10.8711368803344,0.8893996230848312,-1.2023518364613768,-0.3735662067658671,0.1849430705092993,0.6075609270568174,2.3861112844713026,2.268902659779784,-0.12559297333844902,-0.11720862469151871
409,20241011b,fa/+,Adult,F,10,14.161514703229493,16.69031573168804,0.8484869268436069,-2.528801028458549,-0.02923326897283593,0.7358521865188762,0.5045239308858994,2.8148286549117105,2.6505280531116853,0.38833362136607535,-0.16430060180002526
410,20241011b,fa/+,Adult,F,11,6.440091596477607,13.188624122928331,0.4883065539248747,-6.748532526450725,-0.2364356577787684,-0.210966941406553,0.17674020511327407,2.579354649152499,1.8625427630706446,0.10605825240458694,-0.7168118860818542
411,20241011b,fa/+,Adult,F,12,5.260457574117873,11.99260230973966,0.4386418759042523,-6.7321447356217865,-0.3072067605614238,-0.35561644977828727,0.17801318922082873,2.4842899855012948,1.660218014243259,-0.007900878331836824,-0.8240719712580358
412,20241011b,fa/+,Adult,F,13,8.0929532673606,11.106953880001354,0.7286384147081391,-3.0140006126407535,-0.35961242353441136,-0.008289141709454833,0.4668342040579613,2.4075713878401195,2.0909937160449714,-0.099867591987529,-0.31657767179514806
413,20241011b,fa/+,Adult,F,14,7.9096277783728866,10.013774893876445,0.7898747337739466,-2.104147115503558,-0.4242981019507804,-0.030768945912655332,0.5375105419578462,2.303961634513536,2.0680807235766268,-0.22407018179770385,-0.23588091093690933
414,20241011b,fa/+,Adult,F,15,9.18453440403072,12.549985279237603,0.7318362691010797,-3.365450875206884,-0.27422524886267524,0.1255631139684001,0.43953396551375346,2.5297194926079896,2.2175210264765153,0.04655791782672462,-0.3121984661314743
415,20241011b,fa/+,Adult,F,16,10.9715389082281,9.193737934090498,1.1933708559981346,1.7778009741376017,-0.4728213975350496,0.34468982453338115,0.8390556541726766,2.2185225929632684,2.3953045477872847,-0.3264905610644471,0.17678195482401637
416,20241011b,fa/+,Adult,F,17,10.943015805805354,10.087426554949984,1.0848173958139526,0.8555892508553704,-0.41993997970044106,0.34119225438494355,0.7674193439589873,2.3112897527715432,2.392701426811152,-0.21528557188544192,0.0814116740396087
417,20241011b,fa/+,Adult,F,18,5.31738861412572,5.764350141403991,0.9224610725729775,-0.44696152727827076,-0.675745418887756,-0.3486354312656529,0.6662387481632998,1.7516924225455914,1.6709823208349166,-0.8861050211494931,-0.08071010171067483
418,20241011b,fa/+,Adult,F,19,8.493710893962135,10.908293972125632,0.7786470474362379,-2.4145830781634974,-0.37136754422203694,0.04085270446091354,0.5133962454669667,2.389523414760057,2.139325994811016,-0.12150266904733453,-0.2501974199490409
419,20241011b,fa/+,Adult,F,20,7.215281161774218,16.49353186105717,0.43746125587632306,-9.278250699282953,-0.040877380627670094,-0.11591136705922502,-0.019765294878897135,2.8029682956303703,1.9762011605274357,0.3741159701167924,-0.8267671351029346
420,20241011b,fa/+,Adult,F,21,5.80045872068341,9.076953954090271,0.6390314140648029,-3.2764952334068616,-0.4797317489691332,-0.2894002345027859,0.4464439340061991,2.205738668720152,1.757937004197944,-0.3418153393594724,-0.4478016645222078
421,20241011b,fa/+,Adult,F,22,6.9101812534666,14.85829647703667,0.4650722419051341,-7.9481152235700705,-0.13763766556579599,-0.15332343801041343,0.08355804742830114,2.6985583945645018,1.9329958680385435,0.24895420013043543,-0.7655625265259582
422,20241011b,fa/+,Adult,F,23,5.801173501508875,15.001817295317014,0.38669805046351124,-9.20064379380814,-0.1291452397003434,-0.2893125863907128,-0.013736882731270661,2.70817134678491,1.7580602249332131,0.2604777635321621,-0.9501111218516967
423,20241011b,fa/+,Adult,F,24,8.626480313040526,11.384340495732475,0.7577496752029018,-2.7578601826919495,-0.3431988795037195,0.057133204033206646,0.4867308881217625,2.432238770365947,2.154836578688047,-0.0702974724265943,-0.27740219167790015
424,20241011b,fa/+,Adult,F,25,9.66922128505373,16.647769994129334,0.5808118017286088,-6.9785487090756035,-0.03175078891480393,0.18499656343263363,0.15887282152153276,2.8122762731699287,2.2689477772725968,0.3852739439483107,-0.5433284958973319
425,20241011b,fa/+,Adult,F,26,14.62817482415632,37.43444753657875,0.39076774967394734,-22.806272712422434,1.1982402335269737,0.7930751521075836,-1.0706059609048881,3.6225913376354226,2.682949451552628,1.356642240247409,-0.9396418860827946
426,20241011b,fa/+,Adult,F,27,8.695064601153737,8.8373369867402,0.9839009889744013,-0.1422723855864625,-0.49391038420621897,0.06554317133624872,0.6899066384339783,2.1789855854220392,2.1627555774685527,-0.3738857007332639,-0.016230007953486503
428,20241011b,fa/+,Adult,F,29,11.715282681492104,12.620552548094292,0.9282701876045131,-0.9052698666021879,-0.27004963652661484,0.43588944163324234,0.6306379012639797,2.535326639680293,2.4608942015441913,0.05327950691912874,-0.0744324381361019
429,20241014a,fa/+,Adult,F,0,10.62530532310748,23.5436534169515,0.4513023163795483,-12.91834809384402,0.3762930018523891,0.30223384503450584,-0.3025237326449451,3.1588562901700654,2.3632384506900697,0.8007380706911641,-0.7956178394799958
